$PRACTISCORE 1.682 RESULTS
$INFO Region:USPSA
$INFO PLATFORM IOS
$INFO PractiScore_Product: PractiScore (iOS)
$INFO PractiScore_Version:1.682
$INFO Match name:2022 Cornhusker Classic USPSA by Ben Stoeger Pro Shop
$INFO Match date:06/24/2022
$INFO Club Name:Eastern Nebraska Gun Club
$INFO Club Code:GP14
$INFO Multigun:0
$INFO Scoring:0
$INFO Classifiers:0
$INFO Match Level: Level II
Z 3.0
A 2022 Cornhusker Classic USPSA by Ben Stoeger Pro Shop,Eastern Nebraska Gun Club,06/24/2022
D Comp,USPSA,FirstName,LastName,DQPistol,DQRifle,DQShotgun,Reentry,Class,Division,Match Points,Place Overall,Power Factor,Shotgun Division,Shotgun Power Factor,Shotgun Place Overall,Shotgun Entered,Shotgun Match Points,Rifle Division,Rifle Power Factor,Rifle Place Overall,Rifle Entered,Rifle Match Points,Aggregate,Aggregate Division,Aggregate Pistol Percent,Aggregate Pistol Points,Aggregate Place,Aggregate Rifle Percent,Aggregate Rifle Points,Aggregate Shotgun Percent,Aggregate Shotgun Points,Aggregate Total,Female,Age,Law,Military
E 94,A74964,Tracy,Aldrich,No,No,No,No,C,Limited,515.7517,29,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 95,A135052,Anthony,Angstrom,No,No,No,No,C,Limited,492.9327,30,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 96,A134010,John,Hay,No,No,No,No,C,Limited,466.0115,31,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 97,TY46397,Timothy,McSheehy,No,No,No,No,D,Limited,410.6121,32,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Super Senior,No,No
E 98,A94771,Tammy,Aldrich,No,No,No,No,D,Limited,402.9456,33,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,Yes,Senior,No,No
E 99,FY66566,Sandy,Engel,No,No,No,No,D,Limited,369.9659,34,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,Yes,,No,No
E 100,A112802,Rob,Dixon,No,No,No,No,C,Limited,357.6640,35,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 101,FY93920,Jerry,Slotten,No,No,No,No,C,Limited 10,1200.0000,1,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 102,TY57269,Craig,Tappe,No,No,No,No,GM,Open,1171.6178,1,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 103,TY100931,Caleb,Paterson,No,No,No,No,GM,Open,1118.5633,2,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 104,TY95742,Camden,Lee,No,No,No,No,B,Open,887.6254,3,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
